ID Imagem,creation_time,Texto Post,Alvo do Humor,Tipos de Humor,Enquadramentos Antigênero,Comunidades de Sentido do Meme,surface.name,Objeto do Meme,Raça,Descrição da Página,URL da Página,Produtor do meme,Nome da Página,RedPill (Página),statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views
1132664901091388.jpg,2022-02-24T12:48:33-08:00,Qual mulher pediu para trabalhar fora?,Ideia/Grupo,Agressivo,"""TradWife""",Antifeminista,O HOMEM DA CASA,Mulher,Não,"Essa página visa promover os valores masculinos tradicionais em meio a uma sociedade ""mimizenta pol",https://www.facebook.com/ohomemdacasa2,Não,O HOMEM DA CASA,Não,0,0,59,272,208,7,488,0,68,12050
1323475995326172.jpg,2023-07-28T04:28:05-07:00,"Tá rindo pra quem Anita  🤔?  kkkk Anita ao fundo à direita🤣

Essa da #anitta excluida da selfie no evento fez lembrar o #JeanWyllys achando que ia ter cargo no governo #Lulamiliciano 🤣🤣🤣",Terceiro,Agressivo,"""Empoleirada""",Antipetismo/Antiesquerda,Ante Pop.,Mulher,Não,Pelo Brasil sigam no Instagram: @ante.pop21,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,0,0,0,5,1,0,6,0,1,674
573425185471042.jpg,2016-01-17T14:32:11-08:00,"Um rouba o povo, o outro liberta! 

Entre o socialismo e o liberalismo não há apenas diferença ideológica. Existem anos luz de ética e moralidade, valores que socialistas não conhecem.",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Rubinho Nunes,Mulher,Não,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,1,0,1,0,112,0,113,0,189,
865676152193103.jpg,2018-06-24T19:20:41-07:00,"Este é um bebê com 3 meses de gestação. Mas para a esquerda isso não passa de um punhado células, sem vida, que pode ser morto. 

Se você também acredita que aborto é assassinato, curta e compartilhe. Não vamos permitir que socialistas matem nossos filhos.",NA,NA,"""Esquerdopata""",Antipetismo/Antiesquerda,Rubinho Nunes,Mulher,Não,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,1,0,11,0,16,5,3,388
612328014662654.jpg,2018-10-09T14:21:57-07:00,Por trás de todo socialista mimadão há um pai trabalhador!,Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Rubinho Nunes,Mulher,Não,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,1,0,6,47,105,2,155,0,53,2866
560332503502150.jpg,2018-10-23T07:11:55-07:00,Zuerinha de leves com a manuzinha 🤣👉👉,Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Quebrando a Catraca,Mulher,Não,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports36,https://www.facebook.com/QuebrandoCatraca,Não,Quebrando a Catraca,Não,0,0,22,108,22,3,134,0,53,1504
1287860605766732.jpg,2018-10-23T09:14:20-07:00,"Ofensivo ? Comunista nao merece respeito 
😡👉👉",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Quebrando a Catraca,Mulher,Não,Acesse nosso site: Quebrandoacatraca.com.br. Redes Sociais @TaylorSports44,https://www.facebook.com/QuebrandoCatraca,Corrupção Brasileira Memes,Quebrando a Catraca,Não,0,0,8,58,34,2,95,1,5,1101
1141310030950224.jpg,2018-12-05T05:13:28-08:00,"Quando a esquerda prova que é oposição ao nazismo... opa, peraí! 🤔",Ideia/Grupo,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Zero à esquerda,Mulher,Sim,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Dama de Ferro,Zero à esquerda,Não,0,0,7,78,122,0,202,1,157,3591
1324155048739985.jpg,2019-03-21T08:01:08-07:00,TÁ PRÓXIMO!,Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Bolsonaro - O Lendário,Mulher,Não,Página · Empresa local,https://www.facebook.com/BolsonaroOLenda,Não,Bolsonaro - O Lendário,Não,6,0,325,1340,3102,285,4746,0,6846,67151
1367651494612215.jpg,2022-05-06T13:35:41-07:00,"Ou você é cristão ou esquerdista. Os dois não dá!
.
#esquerda #designerativista #designativista #aborto #abortonão #cristão",Ideia/Grupo,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Sociedade Ilustrada,Mulher,Não,Nenhum desenho aqui vai além do que a realidade pode mostrar. Tente lacrar e passe vergonha.,https://www.facebook.com/sociedadeilustradaoficial,Sociedade Ilustrada,Sociedade Ilustrada,Não,1,0,13,1,31,2,35,0,22,2745
582842954501189.jpg,2022-12-21T08:07:11-08:00,"Gente a página da Nerd Sem Lacração levou um zuck sem motivo, ajudem dando seu like e compartilhamento pra que elas possam recuperar o alcance que tinham antes. ABRAM E IMAGEM E CURTAM! TMJ 👊🏻",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,4 Mundo Memes,Mulher,Não,Contra a lacração e o politicamente correto,https://www.facebook.com/4mundooficialmemes,A nerd sem lacração,4 Mundo Memes,Não,1,0,6,26,38,2,67,0,7,6498
1166622628802625.jpg,2023-02-28T18:24:45-08:00,"Já tentou fazer o L, mongolona?",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Marxismo Cultural da Depressão 3.0,Mulher,Não,"Sobrevivendo a censura, 3.0!",https://www.facebook.com/marxismoanticultural,4 Mundo Memes,Marxismo Cultural da Depressão 3.0,Não,1,0,67,467,449,6,923,0,126,18856
535991012733409.jpg,2023-03-19T10:51:52-07:00,"Terroristas são as tias do ZAP. #OAmorVenceu ✊🌈❤️
.
.
.
.
.
 #sociedadeilustrada #fatimabezerra #riograndedonorte",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Sociedade Ilustrada,Mulher,Não,Nenhum desenho aqui vai além do que a realidade pode mostrar. Tente lacrar e passe vergonha.,https://www.facebook.com/sociedadeilustradaoficial,Sociedade Ilustrada,Sociedade Ilustrada,Não,3,0,15,20,142,0,167,1,72,7869
3051763118295462.jpg,2023-04-24T07:48:02-07:00,Serviço relevante prestado por Janja: dar uma gravata de luxo para o desc ondenado.,Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Rubinho Nunes,Mulher,Não,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,14,0,84,67,63,0,146,1,22,4112
614100241118002.jpg,2024-03-31T11:12:53-07:00,"Que culpa temos ?

""A MULHER NÃO ACERTA UMA 🤣😂😂😂😂 kkkk somos apenas um povo feliz , sorrindo de coisa engraçada 👍😘",Terceiro,Agressivo,"""Esquerdopata""",Antipetismo/Antiesquerda,Ante Pop.,Mulher,Não,Pelo Brasil sigam no Instagram: @ante.pop7,https://www.facebook.com/ante7pop,Não,Ante Pop.,Não,1,0,25,88,59,0,149,0,39,6152
614965504318973.jpg,2014-06-06T18:52:23-07:00,"CDC #Lanz

Esquerdismo é isso, é sonhar com um mundo de ""Igualdade"" (igualar as pessoas na base da força), onde só é possível se igualar por baixo (exceto os líderes do partido, eles vivem no luxo).",,,,Antipetismo/Antiesquerda,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Foco Liberal,Metendo a Real,Não,0,0,10,0,185,0,185,0,140,
1090193256237289.jpg,2014-08-27T15:55:40-07:00,"Apenas informando aos confrades católicos da página. Os não-católicos ou não-religiosos de bom senso sintam-se livres para seguir.

via: Catequese Católica

#MadButcher",,,,Antipetismo/Antiesquerda,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,9,0,18,0,18,0,8,
2463217517349406.jpg,2014-12-19T10:37:22-08:00,Papagaios revolucionários...,,,,Antipetismo/Antiesquerda,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,0,0,0,0,5,0,5,0,1,
1940893579770509.jpg,2015-08-27T11:41:05-07:00,Um dia...,,,,Antipetismo/Antiesquerda,Marxismo Cultural ou Barbárie,,,Página · Comunidade,https://www.facebook.com/marxismoculturaloubarbarie,Não,Marxismo Cultural ou Barbárie,Não,0,0,3,0,32,0,32,0,2,
1299890761051834.jpg,2015-11-15T18:21:31-08:00,"Sem demagogia, se o sujeito está em condições de miserabilidade para receber o Bolsa Família, por que raios existe um aplicativo para  iPhone, que custa cerca de R$ 2.500,00 o aparelho?
Atenção para a alta cifra empenhada parar desenvolver o aplicativo.
http://caixa.gov.br/atendimento/aplicativos/bolsa-familia/Paginas/default.aspx",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,30,0,234,0,234,0,259,
982879043761505.jpg,2015-11-26T07:20:01-08:00,"Abaixo a gravação que encarcerou mais um petista. Desde já aviso que ouvir o áudio pode despertar indignação, raiva e, em casos extremos, vontade de vomitar.

O sujeito é um cretino. Espero que o sua marmita seja servida fria na cadeia e lhe faltem maços de cigarro para escambo. 

https://www.youtube.com/watch?v=X7-jBSoj_u0",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,6,0,103,0,103,0,17,
2032358093855827.jpg,2015-12-08T15:03:45-08:00,Vai entender...,,,,Antipetismo/Antiesquerda,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,As contradições da esquerda,Zero à esquerda,Não,0,0,1,0,131,0,131,0,130,
1277955710095068.jpg,2015-12-22T06:49:31-08:00,"sistema socialista é diva, quem discordar disso é machista, homofóbico, racista, e coxinha.",,,,Antipetismo/Antiesquerda,Esta é uma Feminista,,,Esta é uma página de humor e uma sátira ao feminismo.,https://www.facebook.com/estaeumafeminista,Não,Esta é uma Feminista,Não,0,0,3,0,102,0,102,0,20,
1343090320157067.jpg,2016-01-08T12:15:00-08:00,"O governo de Minas Gerais, o petistas Fernando Pimentel, ""não tem dinheiro"" para pagar salários de servidores do estado. 

MAS vai pintar TODAS as farmácias do governo de vermelho, coincidentemente a cor de seu partido. 

A única prioridade do PT é o partido. 

http://noticias.r7.com/minas-gerais/sem-dinheiro-para-salario-governo-de-minas-preve-r-3-milhoes-para-pintar-farmacias-de-vermelho-08012016",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,3,0,42,0,42,0,11,
1377519773663089.jpg,2016-01-18T17:24:20-08:00,"Historicamente o socialismo SEMPRE fracassa. Um modelo que quebra nações, pode facilmente quebrar estados e municípios. 
Se é socialista, vai fracassar!",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,18,0,145,0,145,0,46,
1605996160793912.jpg,2016-01-24T03:16:33-08:00,"Pixuleco, o honesto, não para. Foi flagrado tentando furtar um veículo.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,0,33,0,33,0,1,
945698940449893.jpg,2016-02-01T15:25:47-08:00,Em breve na Papuda!,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,1,0,47,0,47,0,17,
449001784953471.jpg,2016-02-03T02:38:27-08:00,"O pai dos pobres, aquele que odeia a tal ""classe média paulista"", ostentou o preço de um imóvel com a reforma e utilidades do triplex sem dono.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,2,0,16,0,16,0,11,
1784277545445333.jpg,2016-03-03T12:56:23-08:00,Alguém conhece?,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,0,18,0,18,0,9,
1309575640056510.jpg,2016-03-06T11:07:53-08:00,"Gregório Duvivier, ""o pensador petista"" antes da Lei Rouanet.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,2,2,99,0,102,1,11,
2015316698893156.jpg,2016-03-12T14:07:27-08:00,"Mais amor, por favor ou o IBAMA te multa! hahahaha",,,,Antipetismo/Antiesquerda,Zero à esquerda,,,Os bons samaritanos socialistas!! Sempre comprometidos integralmente com o Bem-estar (próprio) e com o progresso (da conta bancária).,https://www.facebook.com/zeroaesquerd,Não,Zero à esquerda,Não,0,0,0,1,15,0,16,0,6,
492012620131781.jpg,2016-04-04T06:17:45-07:00,"Socialismo é amor... Ops, não.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,0,46,0,46,0,23,
575103125343829.jpg,2016-04-21T03:39:58-07:00,"#Clint

Estes são os presos que firam libertados após a troca com o embaixador americano, dentre eles, o vagabundo do Zé Dirceu, segundo da esquerda pra direita em pé.

Cadê os sinais de tortura nessa gente, se considerarmos que o embaixador americano Charles Elbrich, que estava sequestrado, correndo risco de vida e possivelmente poderia ser torturado?

NOTA: Essa história foi retratada no filme ""O que é isso companheiro?""",,,,Antipetismo/Antiesquerda,Metendo a Real,,,"Motivação, valores como honra e caráter, alertas sobre as armadilhas femininas e muito mais. Puxe uma cadeira e sinta-se em casa, guerreiro!",https://www.facebook.com/blogmetendoareal,Não,Metendo a Real,Não,0,0,12,0,65,0,65,0,17,
982346500609274.jpg,2016-05-05T16:32:52-07:00,"Hoje é aniversário de Karl Marx, a grande inspiração do Comunismo, o regime responsável por mais de 100 milhões de mortes no século XX.
Fica aqui minha ""singela"" homenagem a este cretino.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,0,0,39,0,39,0,5,
1387012202708389.jpg,2016-05-12T07:53:12-07:00,O choro ou o riso?,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,1,6,81,0,88,0,6,
3913247115587713.jpg,2016-05-19T16:25:31-07:00,"Como é bom ver todas as linhas auxiliares petistas perdendo a boquinha do Estado. Durante anos tiveram privilégios e ganhavam gordas verbas estatais para defender o governo petista. Agora, a mamata acabou!",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,2,11,159,8,178,0,54,
8910303169086418.jpg,2016-07-13T06:49:24-07:00,"Socialismo funciona sim amiguinho, o estudante grevista do Diretório Acadêmico garantiu, ele não falaria algo errado. (Y)",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,3,0,0,10,80,0,93,0,37,
1229889131404969.jpg,2016-09-23T05:22:41-07:00,Não é a matéria que tem que ser mudada. É a forma como a ensinam.,,,,Antipetismo/Antiesquerda,Desumaniza Redes,,,Lei Federal,https://www.facebook.com/desumanizalei,Não,Desumaniza Redes,Não,141,0,85,73,899,4,1141,18,283,
2683592075157836.jpg,2016-10-09T13:43:57-07:00,"Sempre que alguém defender o Socialismo, desconfie da inteligência ou da real intenção do sujeito. O regime historicamente fracassado tem como principal característica a partilha da miséria enquanto os governantes e seus comparsas desfrutam de dinheiro e luxo. 
Hugo Chaves faleceu, mas sua filha serve como retrato da hipocrisia do modelo. Enquanto a moçoila ostenta uma fortuna bilionária a população venezuelana passa fome.",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,8,0,0,3,96,0,107,0,44,
1140580470909441.jpg,2016-12-29T08:49:27-08:00,"2016 foi um ano duro, mas ficará na história como o ano que nos livramos da ameaça socialista e rumamos para a moralização política. 

Teve impeachment SIM!",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,1,0,30,2,32,0,0,
605691638531025.jpg,2017-01-03T11:36:00-08:00,Socialistas são tão estúpidos e ardilosos que chegam ao extremo de utilizar o sensacionalista como fonte.,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,7,39,43,0,82,0,4,3604
1684047578841352.jpg,2017-02-03T08:03:40-08:00,"Socialistas nutella, a geração caviar que faz Josef Stalin se envergonhar:",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,RN,Rubinho Nunes,Não,0,0,12,61,129,2,193,0,160,5792
991829329433211.jpg,2017-04-27T19:53:39-07:00,"Se você quer o bandido do Lula ma cadeia, trabalhe mais do que nunca neste 28/04. Sindicatos, a CUT e o PT querem usar o trabalhador numa greve ilicita para apoiar esse criminoso que saqueou toda população brasileira. 

Se você também acha que o Lula é um bandido, TRABALHE!!!",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,5,0,30,1,31,0,52,1041
1245552393230178.jpg,2017-05-18T09:40:29-07:00,"Mais uma pra cadeia. Preparem a cela!

Num dos termos da delação de Joesley Batista, consta que Dilma Rousseff pediu 30 milhôes de reais para a campanha de Fernando Pimentel em 2014.
Caixa 2, informa a Folha.

http://www.oantagonista.com/posts/dilma-pediu-30-milhoes-a-joesley",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,1,0,3,4,90,0,95,0,16,2304
591339026960750.jpg,2017-05-21T12:41:58-07:00,"Eleições Diretas neste momento não passam de um meio para os petistas colocarem o Lula de volta ao Poder e escapar do Sérgio Moro.

A Constituição tem que ser cumprida!",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,4,0,2,1,159,0,166,1,54,3316
652850927411187.jpg,2017-10-26T18:03:33-07:00,Trabalhar em ONG abraçando árvore ninguém quer.,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,1,0,3,10,43,1,55,0,20,1374
384394968070186.jpg,2017-10-30T14:21:09-07:00,Aquele momento que a mentira passa do limite.,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Não,Rubinho Nunes,Não,0,0,2,9,21,0,30,0,4,1445
570756385726429.jpg,2018-04-03T10:12:25-07:00,"OU VOCÊ VAI, OU ELE VOLTA. 

É HOJE!

LISTA DE CIDADES AQUI https://www.facebook.com/mblivre/photos/a.204296283027856.1073741829.204223673035117/886122398178571/?type=3&theater

__________________________
O MBL está participando dos atos Anti-Lula e está organizando a volta às ruas no dia 3/4 para exigir a prisão do maior bandido do país. 
Ajude nosso trabalho. Acesse mbl.org.br/contribua",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,Holliday,Rubinho Nunes,Não,0,0,0,0,16,0,16,0,6,716
1335896411105186.jpg,2018-04-04T21:46:40-07:00,"E pensar que em 2014 já íamos para as ruas defendendo a Lava Jato. Hoje, a Lava Jato pode prender o chefe do esquema. Parabéns e obrigado a todos!

__________________________",,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,1,0,11,0,11,0,1,548
995017295800327.jpg,2018-04-05T12:00:28-07:00,Acordaria todo dia pra tocar a campainha as 6 da manhã!,,,,Antipetismo/Antiesquerda,Rubinho Nunes,,,"🇧🇷 Vereador da Cidade de São Paulo Ⓜ️. 🚀 7º mais votado do Brasil, com 101.549 votos. ✝️ Cristão",https://www.facebook.com/RubinhoNunes.SP,MBL,Rubinho Nunes,Não,0,0,1,11,7,0,18,0,3,487
